step,time_elapsed,mean_reward,std_reward
3164000,34204.437,-0.646,0.769
3165000,34214.084,-0.68,0.739
3166000,34225.147,-0.798,0.611
3167000,34236.308,-0.712,0.709
3168000,34248.126,-0.749,0.671
3169000,34258.659,-0.828,0.571
3170000,34270.34,-0.676,0.744
3171000,34281.024,-0.782,0.631
3172000,34292.491,-0.718,0.702
3173000,34303.672,-0.773,0.643
3174000,34314.789,-0.704,0.717
3175000,34325.075,-0.755,0.664
3176000,34336.332,-0.712,0.708
3177000,34347.678,-0.799,0.61
3178000,34358.902,-0.704,0.717
3179000,34368.666,-0.712,0.709
3180000,34378.809,-0.717,0.705
3181000,34389.592,-0.689,0.731
3182000,34400.901,-0.698,0.723
3183000,34412.764,-0.726,0.695
3184000,34422.721,-0.676,0.743
3185000,34433.984,-0.68,0.739
3186000,34445.509,-0.624,0.787
3187000,34456.878,-0.71,0.711
3188000,34466.885,-0.74,0.681
3189000,34478.489,-0.628,0.785
3190000,34489.547,-0.77,0.646
3191000,34500.731,-0.668,0.751
3192000,34512.096,-0.729,0.691
3193000,34522.161,-0.679,0.741
3194000,34533.895,-0.723,0.698
3195000,34544.43,-0.724,0.697
3196000,34555.911,-0.714,0.707
3197000,34567.278,-0.783,0.631
3198000,34578.787,-0.712,0.709
3199000,34588.429,-0.666,0.752
3200000,34600.86,-0.642,0.772
3201000,34611.68,-0.614,0.794
3202000,34622.575,-0.718,0.703
3203000,34633.749,-0.673,0.745
3204000,34644.977,-0.832,0.564
3205000,34654.876,-0.719,0.703
3206000,34666.12,-0.727,0.694
3207000,34678.035,-0.784,0.629
3208000,34689.143,-0.718,0.702
3209000,34700.443,-0.727,0.694
3210000,34711.711,-0.716,0.704
3211000,34721.673,-0.83,0.568
3212000,34733.461,-0.848,0.541
3213000,34744.772,-0.718,0.702
3214000,34754.376,-0.818,0.585
3215000,34766.709,-0.659,0.758
3216000,34776.843,-0.693,0.728
3217000,34788.443,-0.826,0.573
3218000,34799.491,-0.71,0.71
3219000,34810.893,-0.631,0.782
3220000,34821.693,-0.77,0.646
3221000,34832.786,-0.675,0.743
3222000,34844.259,-0.714,0.706
3223000,34854.36,-0.676,0.744
3224000,34865.818,-0.701,0.72
3225000,34877.095,-0.747,0.672
3226000,34888.567,-0.693,0.728
3227000,34899.368,-0.7,0.72
3228000,34910.302,-0.69,0.731
3229000,34921.95,-0.683,0.737
3230000,34933.152,-0.609,0.798
3231000,34944.015,-0.67,0.748
3232000,34954.207,-0.697,0.724
3233000,34965.914,-0.639,0.776
3234000,34977.85,-0.653,0.764
3235000,34987.628,-0.712,0.709
3236000,34998.992,-0.776,0.639
3237000,35010.502,-0.697,0.723
3238000,35021.655,-0.756,0.662
3239000,35033.2,-0.708,0.713
3240000,35043.34,-0.723,0.698
3241000,35054.281,-0.661,0.757
3242000,35066.115,-0.778,0.637
3243000,35077.198,-0.654,0.763
3244000,35087.13,-0.779,0.635
3245000,35098.589,-0.683,0.737
3246000,35110.055,-0.676,0.744
3247000,35121.41,-0.687,0.732
3248000,35132.515,-0.79,0.621
3249000,35143.395,-0.823,0.577
3250000,35153.856,-0.635,0.779
3251000,35165.334,-0.687,0.733
3252000,35176.889,-0.771,0.646
3253000,35186.78,-0.663,0.755
3254000,35197.825,-0.71,0.711
3255000,35209.448,-0.854,0.531
3256000,35220.665,-0.609,0.798
3257000,35231.497,-0.779,0.635
3258000,35243.147,-0.658,0.759
3259000,35253.795,-0.601,0.806
3260000,35265.173,-0.71,0.711
3261000,35275.35,-0.732,0.689
3262000,35286.671,-0.744,0.676
3263000,35298.477,-0.625,0.787
3264000,35309.771,-0.817,0.586
3265000,35319.891,-0.808,0.599
3266000,35331.071,-0.666,0.753
3267000,35342.169,-0.718,0.702
3268000,35353.677,-0.708,0.713
3269000,35365.113,-0.815,0.589
3270000,35375.311,-0.666,0.753
3271000,35386.387,-0.74,0.679
3272000,35398.263,-0.692,0.729
3273000,35408.205,-0.779,0.635
3274000,35420.127,-0.762,0.655
3275000,35430.301,-0.759,0.659
3276000,35440.545,-0.727,0.694
3277000,35451.905,-0.71,0.711
3278000,35463.082,-0.642,0.772
3279000,35474.91,-0.714,0.707
3280000,35485.231,-0.635,0.779
3281000,35497.062,-0.778,0.637
3282000,35506.798,-0.774,0.641
3283000,35517.703,-0.742,0.679
